observed_at,player_id,player_code,web_name,team_id,team_code,team_name,position,price,price_change_gameweek,price_change_season,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,selected_by_percent,form,expected_points_this_gameweek,expected_points_next_gameweek,transfers_in_event,transfers_out_event,transfers_in_season,transfers_out_season,penalties_order,direct_free_kicks_order,corners_and_indirect_free_kicks_order
2026-08-31T05:39:12+00:00,1,154561,Raya,1,3,Arsenal,Goalkeeper,6.0,0.0,0.0,a,,,,,38.1,3.0,3.0,3.0,50001,56724,156735,138702,,,
2026-08-31T05:39:12+00:00,2,109745,Arrizabalaga,1,3,Arsenal,Goalkeeper,5.0,0.0,0.0,a,,,,,0.1,0.0,0.0,0.0,212,353,534,1742,,,
2026-08-31T05:39:12+00:00,3,437495,Meslier,1,3,Arsenal,Goalkeeper,5.0,0.0,0.0,a,,,,,0.0,0.0,0.0,0.0,43,123,144,615,,,
2026-08-31T05:39:12+00:00,4,226597,Gabriel,1,3,Arsenal,Defender,8.0,0.0,0.0,a,,,,,28.0,2.5,2.5,2.5,15484,91412,74249,215520,,,
2026-08-31T05:39:12+00:00,5,445122,J.Timber,1,3,Arsenal,Defender,6.5,0.0,0.0,i,Groin injury - Unknown return date,2026-07-23T12:01:23.272929Z,0,0,0.1,0.0,0.0,0.0,221,982,622,4086,,,
2026-08-31T05:39:12+00:00,6,462424,Saliba,1,3,Arsenal,Defender,6.0,0.0,0.0,i,Back injury - Unknown return date,2026-07-23T12:01:23.289376Z,0,0,0.3,0.0,0.0,0.0,570,2383,1416,9199,,,
2026-08-31T05:39:12+00:00,7,499169,Lewis-Skelly,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.7,1.5,1.5,1.5,2525,3369,12218,12420,,,
2026-08-31T05:39:12+00:00,8,466075,Calafiori,1,3,Arsenal,Defender,5.6,0.0,0.1,a,,,,,41.6,4.5,4.5,4.5,77527,36562,387632,78195,,,
2026-08-31T05:39:12+00:00,9,448104,Hincapie,1,3,Arsenal,Defender,5.4,0.0,-0.1,a,,,,,1.4,0.5,0.5,0.5,2316,7666,6226,48712,,,
2026-08-31T05:39:12+00:00,10,198869,White,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,2026-07-23T12:01:23.305229Z,100,100,7.0,5.5,5.5,5.5,36393,26786,181334,51841,,,
2026-08-31T05:39:12+00:00,11,500040,Mosquera,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,,,,5.5,3.0,3.0,3.0,4508,20528,19918,66477,,,
2026-08-31T05:39:12+00:00,12,223340,Saka,1,3,Arsenal,Midfielder,9.5,0.0,0.0,a,,,,,10.2,4.5,4.5,4.5,13385,29151,102298,64381,1,,
2026-08-31T05:39:12+00:00,13,204480,Rice,1,3,Arsenal,Midfielder,7.5,0.0,0.0,a,,,,,16.1,1.5,1.5,1.5,7325,65354,42812,223076,,,
2026-08-31T05:39:12+00:00,14,232413,Eze,1,3,Arsenal,Midfielder,6.4,-0.1,-0.1,a,,,,,1.7,0.5,0.5,0.5,2916,10178,8632,54670,,,
2026-08-31T05:39:12+00:00,15,184029,Ødegaard,1,3,Arsenal,Midfielder,6.6,0.0,0.1,a,,,,,11.9,5.5,5.5,5.5,41739,29147,331298,66007,3,,
2026-08-31T05:39:12+00:00,16,248857,Madueke,1,3,Arsenal,Midfielder,6.4,0.0,-0.1,a,,,,,0.3,0.5,0.5,0.5,575,1767,1987,9998,,,
2026-08-31T05:39:12+00:00,17,195384,Merino,1,3,Arsenal,Midfielder,5.9,-0.1,-0.1,a,,,,,0.6,0.5,0.5,0.5,1291,4536,3713,19793,,,
2026-08-31T05:39:12+00:00,18,444145,Martinelli,1,3,Arsenal,Midfielder,6.4,0.0,-0.1,a,,,,,0.2,0.0,0.0,0.0,523,1647,1841,8683,,,
2026-08-31T05:39:12+00:00,19,481655,Zubimendi,1,3,Arsenal,Midfielder,5.4,-0.1,-0.1,a,,,,,0.9,0.5,0.5,0.5,1699,5148,3278,25740,,,
2026-08-31T05:39:12+00:00,20,616077,Dowman,1,3,Arsenal,Midfielder,5.4,0.0,-0.1,a,,,,,0.1,0.0,0.0,0.0,313,634,786,2964,,,
2026-08-31T05:39:12+00:00,22,499175,Nwaneri,1,3,Arsenal,Midfielder,5.4,-0.1,-0.1,a,,,,,0.0,0.0,0.0,0.0,71,112,147,436,,,
2026-08-31T05:39:12+00:00,23,438098,Fábio Vieira,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.0,0.0,0.0,0.0,75,65,155,280,,,
2026-08-31T05:39:12+00:00,24,200641,Nelson,1,3,Arsenal,Midfielder,5.5,0.0,0.0,u,has departed the club as a free agent.,2026-08-29T00:33:08.556767Z,,0,0.0,0.0,0.0,0.0,4,137,68,309,,,
2026-08-31T05:39:12+00:00,25,224117,Gyökeres,1,3,Arsenal,Forward,7.4,0.0,-0.1,a,,,,,6.2,0.0,0.0,0.0,3209,38648,11985,276777,2,,
2026-08-31T05:39:12+00:00,26,219847,Havertz,1,3,Arsenal,Forward,7.5,0.0,0.0,a,,,,,7.4,3.0,3.0,3.0,24800,28878,212408,67703,,,
2026-08-31T05:39:12+00:00,27,205651,G.Jesus,1,3,Arsenal,Forward,6.0,0.0,0.0,a,,,,,0.3,0.0,0.0,0.0,1341,2525,3255,9703,,,
2026-08-31T05:39:12+00:00,31,199798,Konsa,1,3,Arsenal,Defender,4.4,-0.1,-0.1,a,,,,,10.4,0.0,0.0,0.0,38562,55574,88383,285161,,,
2026-08-31T05:39:12+00:00,452,208706,Bruno G.,1,3,Arsenal,Midfielder,6.9,0.0,-0.1,d,Thigh injury - 75% chance of playing,2026-08-20T17:00:08.846118Z,75,75,2.4,0.0,0.0,0.0,421,25685,1271,152240,4,,
2026-08-31T05:39:12+00:00,557,439509,Tzolis,1,3,Arsenal,Midfielder,6.5,0.0,0.0,a,,,,,25.7,3.0,3.0,3.0,55356,51831,292043,107531,,,
2026-08-31T05:39:12+00:00,29,72147,M.Bizot,2,7,Aston Villa,Goalkeeper,4.5,0.0,0.0,a,,,,,0.1,0.5,0.5,0.5,983,547,1828,1428,,,
2026-08-31T05:39:12+00:00,30,101188,Digne,2,7,Aston Villa,Defender,4.5,0.0,0.0,u,Has joined Paris Saint-Germain permanently,2026-08-10T14:03:30.089007Z,0,0,0.1,0.0,0.0,0.0,0,940,0,5917,,,
2026-08-31T05:39:12+00:00,32,199796,Cash,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,7.3,-0.5,-0.5,-0.5,7374,23546,34352,129873,,,
2026-08-31T05:39:12+00:00,33,149484,Mings,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.4,0.5,0.5,0.5,1012,1121,4265,4628,,,
2026-08-31T05:39:12+00:00,34,244954,Pau,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.4,0.0,0.0,0.0,663,1175,2494,6235,,,
2026-08-31T05:39:12+00:00,35,515597,Bogarde,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,,,,0.1,0.5,0.5,0.5,314,395,950,1380,,,
2026-08-31T05:39:12+00:00,36,441302,Maatsen,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.7,0.0,0.0,0.0,1263,2222,3809,11080,,,
2026-08-31T05:39:12+00:00,37,184667,Lindelöf,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.3,-1.0,-1.0,-1.0,628,861,2403,4872,,,
2026-08-31T05:39:12+00:00,38,606798,A.García,2,7,Aston Villa,Defender,4.0,0.0,0.0,a,,,,,1.7,0.0,0.0,0.0,4880,4804,12219,18727,,,
2026-08-31T05:39:12+00:00,39,578545,Nedeljkovic,2,7,Aston Villa,Defender,4.0,0.0,0.0,u,Has joined Rangers on loan for the rest of the season,2026-08-19T13:56:46.385411Z,0,0,0.2,0.0,0.0,0.0,0,1574,0,8812,,,
2026-08-31T05:39:12+00:00,41,195546,Buendía,2,7,Aston Villa,Midfielder,6.0,0.0,0.0,a,,,,,1.1,1.0,1.0,1.0,2906,6724,7926,28610,1,,
2026-08-31T05:39:12+00:00,44,215711,Bailey,2,7,Aston Villa,Midfielder,5.5,0.0,0.0,a,,,,,0.1,0.0,0.0,0.0,455,892,1457,3549,,,
2026-08-31T05:39:12+00:00,45,122806,McGinn,2,7,Aston Villa,Midfielder,5.5,0.0,0.0,a,,,,,2.7,0.5,0.5,0.5,3902,12428,11508,57081,,,
2026-08-31T05:39:12+00:00,46,88894,Barkley,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,,,,0.2,1.0,1.0,1.0,1064,1090,2939,3806,,,
2026-08-31T05:39:12+00:00,47,226944,Kamara,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,2026-07-23T12:01:23.337269Z,100,100,0.3,1.0,1.0,1.0,1397,1799,3886,6538,,,
2026-08-31T05:39:12+00:00,48,449871,Onana,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,i,Knee injury - Unknown return date,2026-07-23T12:01:23.352497Z,0,0,0.0,0.0,0.0,0.0,64,226,221,755,,,
