observed_at,player_id,player_code,web_name,team_id,team_code,team_name,position,price,price_change_gameweek,price_change_season,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,selected_by_percent,form,expected_points_this_gameweek,expected_points_next_gameweek,transfers_in_event,transfers_out_event,transfers_in_season,transfers_out_season,penalties_order,direct_free_kicks_order,corners_and_indirect_free_kicks_order
2026-08-30T05:27:16+00:00,1,154561,Raya,1,3,Arsenal,Goalkeeper,6.0,0.0,0.0,a,,,,,38.3,3.0,3.0,3.0,22578,20332,129312,102310,,,
2026-08-30T05:27:16+00:00,2,109745,Arrizabalaga,1,3,Arsenal,Goalkeeper,5.0,0.0,0.0,a,,,,,0.1,0.0,0.0,0.0,97,167,419,1556,,,
2026-08-30T05:27:16+00:00,3,437495,Meslier,1,3,Arsenal,Goalkeeper,5.0,0.0,0.0,a,,,,,0.0,0.0,0.0,0.0,21,55,122,547,,,
2026-08-30T05:27:16+00:00,4,226597,Gabriel,1,3,Arsenal,Defender,8.0,0.0,0.0,a,,,,,28.6,2.5,2.5,2.5,7544,37874,66309,161982,,,
2026-08-30T05:27:16+00:00,5,445122,J.Timber,1,3,Arsenal,Defender,6.5,0.0,0.0,i,Groin injury - Unknown return date,2026-07-23T12:01:23.272929Z,0,0,0.1,0.0,0.0,0.0,104,495,505,3599,,,
2026-08-30T05:27:16+00:00,6,462424,Saliba,1,3,Arsenal,Defender,6.0,0.0,0.0,i,Back injury - Unknown return date,2026-07-23T12:01:23.289376Z,0,0,0.3,0.0,0.0,0.0,308,1205,1154,8021,,,
2026-08-30T05:27:16+00:00,7,499169,Lewis-Skelly,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.7,1.5,1.5,1.5,1256,1468,10949,10519,,,
2026-08-30T05:27:16+00:00,8,466075,Calafiori,1,3,Arsenal,Defender,5.6,0.0,0.1,a,,,,,41.7,4.5,4.5,4.5,34581,12586,344686,54219,,,
2026-08-30T05:27:16+00:00,9,448104,Hincapie,1,3,Arsenal,Defender,5.4,0.0,-0.1,a,,,,,1.5,0.5,0.5,0.5,1057,3350,4967,44396,,,
2026-08-30T05:27:16+00:00,10,198869,White,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,2026-07-23T12:01:23.305229Z,100,100,6.9,5.5,5.5,5.5,16960,12298,161901,37353,,,
2026-08-30T05:27:16+00:00,11,500040,Mosquera,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,,,,5.6,3.0,3.0,3.0,2031,10222,17441,56171,,,
2026-08-30T05:27:16+00:00,12,223340,Saka,1,3,Arsenal,Midfielder,9.5,0.0,0.0,a,,,,,10.3,4.5,4.5,4.5,6797,10875,95710,46105,1,,
2026-08-30T05:27:16+00:00,13,204480,Rice,1,3,Arsenal,Midfielder,7.5,0.0,0.0,a,,,,,16.5,1.5,1.5,1.5,3856,29459,39343,187181,,,
2026-08-30T05:27:16+00:00,14,232413,Eze,1,3,Arsenal,Midfielder,6.4,-0.1,-0.1,a,,,,,1.7,0.5,0.5,0.5,1552,4787,7268,49279,,,
2026-08-30T05:27:16+00:00,15,184029,Ødegaard,1,3,Arsenal,Midfielder,6.6,0.0,0.1,a,,,,,11.9,5.5,5.5,5.5,20403,10624,309962,47484,3,,
2026-08-30T05:27:16+00:00,16,248857,Madueke,1,3,Arsenal,Midfielder,6.4,0.0,-0.1,a,,,,,0.3,0.5,0.5,0.5,345,821,1757,9052,,,
2026-08-30T05:27:16+00:00,17,195384,Merino,1,3,Arsenal,Midfielder,5.9,-0.1,-0.1,a,,,,,0.6,0.5,0.5,0.5,694,2137,3116,17394,,,
2026-08-30T05:27:16+00:00,18,444145,Martinelli,1,3,Arsenal,Midfielder,6.4,0.0,-0.1,a,,,,,0.2,0.0,0.0,0.0,289,704,1607,7740,,,
2026-08-30T05:27:16+00:00,19,481655,Zubimendi,1,3,Arsenal,Midfielder,5.4,-0.1,-0.1,a,,,,,0.9,0.5,0.5,0.5,713,2437,2292,23029,,,
2026-08-30T05:27:16+00:00,20,616077,Dowman,1,3,Arsenal,Midfielder,5.4,0.0,-0.1,a,,,,,0.1,0.0,0.0,0.0,179,301,652,2631,,,
2026-08-30T05:27:16+00:00,22,499175,Nwaneri,1,3,Arsenal,Midfielder,5.4,-0.1,-0.1,a,,,,,0.0,0.0,0.0,0.0,34,51,110,375,,,
2026-08-30T05:27:16+00:00,23,438098,Fábio Vieira,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.0,0.0,0.0,0.0,37,30,117,245,,,
2026-08-30T05:27:16+00:00,24,200641,Nelson,1,3,Arsenal,Midfielder,5.5,0.0,0.0,u,has departed the club as a free agent.,2026-08-29T00:33:08.556767Z,,0,0.0,0.0,0.0,0.0,4,79,68,251,,,
2026-08-30T05:27:16+00:00,25,224117,Gyökeres,1,3,Arsenal,Forward,7.4,0.0,-0.1,a,,,,,6.4,0.0,0.0,0.0,1582,17489,10358,255618,2,,
2026-08-30T05:27:16+00:00,26,219847,Havertz,1,3,Arsenal,Forward,7.5,0.0,0.0,a,,,,,7.5,3.0,3.0,3.0,12524,12369,200132,51194,,,
2026-08-30T05:27:16+00:00,27,205651,G.Jesus,1,3,Arsenal,Forward,6.0,0.0,0.0,a,,,,,0.3,0.0,0.0,0.0,758,1012,2672,8190,,,
2026-08-30T05:27:16+00:00,31,199798,Konsa,1,3,Arsenal,Defender,4.5,0.0,0.0,a,,,,,10.6,0.0,0.0,0.0,16244,24699,66065,254286,,,
2026-08-30T05:27:16+00:00,452,208706,Bruno G.,1,3,Arsenal,Midfielder,6.9,0.0,-0.1,d,Thigh injury - 75% chance of playing,2026-08-20T17:00:08.846118Z,75,75,2.6,0.0,0.0,0.0,223,12744,1073,139299,4,,
2026-08-30T05:27:16+00:00,557,439509,Tzolis,1,3,Arsenal,Midfielder,6.5,0.0,0.0,a,,,,,26.0,3.0,3.0,3.0,30309,18912,266996,74612,,,
