observed_at,player_id,player_code,web_name,team_id,team_code,team_name,position,price,price_change_gameweek,price_change_season,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,selected_by_percent,form,expected_points_this_gameweek,expected_points_next_gameweek,transfers_in_event,transfers_out_event,transfers_in_season,transfers_out_season,penalties_order,direct_free_kicks_order,corners_and_indirect_free_kicks_order
2026-08-23T02:00:41+00:00,1,154561,Raya,1,3,Arsenal,Goalkeeper,6.0,0.0,0.0,a,,,,,37.7,6.0,4.0,4.0,11689,9000,11689,9000,,,
2026-08-23T02:00:41+00:00,2,109745,Arrizabalaga,1,3,Arsenal,Goalkeeper,5.0,0.0,0.0,a,,,,,0.1,0.0,2.6,2.6,72,313,72,313,,,
2026-08-23T02:00:41+00:00,3,437495,Meslier,1,3,Arsenal,Goalkeeper,5.0,0.0,0.0,a,,,,,0.0,0.0,2.6,2.6,21,109,21,109,,,
2026-08-23T02:00:41+00:00,4,226597,Gabriel,1,3,Arsenal,Defender,8.0,0.0,0.0,a,,,,,29.6,5.0,4.0,4.0,7584,17523,7584,17523,,,
2026-08-23T02:00:41+00:00,5,445122,J.Timber,1,3,Arsenal,Defender,6.5,0.0,0.0,i,Groin injury - Unknown return date,2026-07-23T12:01:23.272929Z,0,0,0.1,0.0,0.0,0.0,94,799,94,799,,,
2026-08-23T02:00:41+00:00,6,462424,Saliba,1,3,Arsenal,Defender,6.0,0.0,0.0,i,Back injury - Unknown return date,2026-07-23T12:01:23.289376Z,0,0,0.3,0.0,0.0,0.0,239,1873,239,1873,,,
2026-08-23T02:00:41+00:00,7,499169,Lewis-Skelly,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.7,3.0,2.0,2.0,2841,1374,2841,1374,,,
2026-08-23T02:00:41+00:00,8,466075,Calafiori,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,,,,40.0,9.0,2.5,2.5,69703,4724,69703,4724,,,
2026-08-23T02:00:41+00:00,9,448104,Hincapie,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,,,,1.8,1.0,2.5,2.5,982,10557,982,10557,,,
2026-08-23T02:00:41+00:00,10,198869,White,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,2026-07-23T12:01:23.305229Z,100,100,4.8,11.0,2.5,2.5,20509,2114,20509,2114,,,
2026-08-23T02:00:41+00:00,11,500040,Mosquera,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,,,,6.2,6.0,2.5,2.5,4202,6622,4202,6622,,,
2026-08-23T02:00:41+00:00,12,223340,Saka,1,3,Arsenal,Midfielder,9.5,0.0,0.0,a,,,,,9.7,9.0,3.2,3.2,12584,2653,12584,2653,1,,
