observed_at,player_id,player_code,web_name,team_id,team_code,team_name,position,price,price_change_gameweek,price_change_season,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,selected_by_percent,form,expected_points_this_gameweek,expected_points_next_gameweek,transfers_in_event,transfers_out_event,transfers_in_season,transfers_out_season,penalties_order,direct_free_kicks_order,corners_and_indirect_free_kicks_order
2026-08-22T01:51:32+00:00,1,154561,Raya,1,3,Arsenal,Goalkeeper,6.0,0.0,0.0,a,,,,,37.6,6.0,4.0,4.0,3246,2732,3246,2732,,,
2026-08-22T01:51:32+00:00,2,109745,Arrizabalaga,1,3,Arsenal,Goalkeeper,5.0,0.0,0.0,a,,,,,0.1,0.0,2.6,2.6,26,130,26,130,,,
2026-08-22T01:51:32+00:00,3,437495,Meslier,1,3,Arsenal,Goalkeeper,5.0,0.0,0.0,a,,,,,0.0,0.0,2.6,2.6,10,45,10,45,,,
2026-08-22T01:51:32+00:00,4,226597,Gabriel,1,3,Arsenal,Defender,8.0,0.0,0.0,a,,,,,29.7,5.0,4.0,4.0,2738,6372,2738,6372,,,
2026-08-22T01:51:32+00:00,5,445122,J.Timber,1,3,Arsenal,Defender,6.5,0.0,0.0,i,Groin injury - Unknown return date,2026-07-23T12:01:23.272929Z,0,0,0.1,0.0,0.0,0.0,44,315,44,315,,,
2026-08-22T01:51:32+00:00,6,462424,Saliba,1,3,Arsenal,Defender,6.0,0.0,0.0,i,Back injury - Unknown return date,2026-07-23T12:01:23.289376Z,0,0,0.3,0.0,0.0,0.0,108,765,108,765,,,
2026-08-22T01:51:32+00:00,7,499169,Lewis-Skelly,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.7,3.0,2.0,2.0,1396,440,1396,440,,,
2026-08-22T01:51:32+00:00,8,466075,Calafiori,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,,,,39.8,9.0,2.5,2.5,28894,1954,28894,1954,,,
2026-08-22T01:51:32+00:00,9,448104,Hincapie,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,,,,1.8,1.0,2.5,2.5,513,5100,513,5100,,,
2026-08-22T01:51:32+00:00,10,198869,White,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,2026-07-23T12:01:23.305229Z,100,100,4.5,11.0,2.5,2.5,5303,898,5303,898,,,
2026-08-22T01:51:32+00:00,11,500040,Mosquera,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,,,,6.3,6.0,2.5,2.5,2306,2828,2306,2828,,,
2026-08-22T01:51:32+00:00,12,223340,Saka,1,3,Arsenal,Midfielder,9.5,0.0,0.0,a,,,,,9.4,9.0,3.2,3.2,3731,933,3731,933,1,,
2026-08-22T01:51:32+00:00,13,204480,Rice,1,3,Arsenal,Midfielder,7.5,0.0,0.0,a,,,,,18.0,3.0,2.6,2.6,3566,8664,3566,8664,,,
2026-08-22T01:51:32+00:00,14,232413,Eze,1,3,Arsenal,Midfielder,6.5,0.0,0.0,a,,,,,2.1,1.0,2.3,2.3,519,4247,519,4247,,,
2026-08-22T01:51:32+00:00,15,184029,Ødegaard,1,3,Arsenal,Midfielder,6.5,0.0,0.0,a,,,,,8.2,11.0,2.3,2.3,13280,1729,13280,1729,3,,
