observed_at,player_id,player_code,web_name,team_id,team_code,team_name,position,price,price_change_gameweek,price_change_season,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,selected_by_percent,form,expected_points_this_gameweek,expected_points_next_gameweek,transfers_in_event,transfers_out_event,transfers_in_season,transfers_out_season,penalties_order,direct_free_kicks_order,corners_and_indirect_free_kicks_order
2026-08-24T01:58:57+00:00,1,154561,Raya,1,3,Arsenal,Goalkeeper,6.0,0.0,0.0,a,,,,,37.8,6.0,4.0,4.0,26331,19496,26331,19496,,,
2026-08-24T01:58:57+00:00,2,109745,Arrizabalaga,1,3,Arsenal,Goalkeeper,5.0,0.0,0.0,a,,,,,0.1,0.0,2.6,2.6,112,497,112,497,,,
2026-08-24T01:58:57+00:00,3,437495,Meslier,1,3,Arsenal,Goalkeeper,5.0,0.0,0.0,a,,,,,0.0,0.0,2.6,2.6,40,178,40,178,,,
2026-08-24T01:58:57+00:00,4,226597,Gabriel,1,3,Arsenal,Defender,8.0,0.0,0.0,a,,,,,29.6,5.0,4.0,4.0,16357,32380,16357,32380,,,
2026-08-24T01:58:57+00:00,5,445122,J.Timber,1,3,Arsenal,Defender,6.5,0.0,0.0,i,Groin injury - Unknown return date,2026-07-23T12:01:23.272929Z,0,0,0.1,0.0,0.0,0.0,155,1240,155,1240,,,
2026-08-24T01:58:57+00:00,6,462424,Saliba,1,3,Arsenal,Defender,6.0,0.0,0.0,i,Back injury - Unknown return date,2026-07-23T12:01:23.289376Z,0,0,0.3,0.0,0.0,0.0,384,2918,384,2918,,,
2026-08-24T01:58:57+00:00,7,499169,Lewis-Skelly,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.7,3.0,2.0,2.0,3892,2586,3892,2586,,,
2026-08-24T01:58:57+00:00,8,466075,Calafiori,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,,,,40.3,9.0,2.5,2.5,115764,10043,115764,10043,,,
2026-08-24T01:58:57+00:00,9,448104,Hincapie,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,,,,1.7,1.0,2.5,2.5,1528,15908,1528,15908,,,
2026-08-24T01:58:57+00:00,10,198869,White,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,2026-07-23T12:01:23.305229Z,100,100,5.1,11.0,2.5,2.5,39247,4728,39247,4728,,,
2026-08-24T01:58:57+00:00,11,500040,Mosquera,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,,,,6.2,6.0,2.5,2.5,6214,11950,6214,11950,,,
2026-08-24T01:58:57+00:00,12,223340,Saka,1,3,Arsenal,Midfielder,9.5,0.0,0.0,a,,,,,10.0,9.0,3.2,3.2,26807,5805,26807,5805,1,,
2026-08-24T01:58:57+00:00,13,204480,Rice,1,3,Arsenal,Midfielder,7.5,0.0,0.0,a,,,,,17.9,3.0,2.6,2.6,12930,44235,12930,44235,,,
2026-08-24T01:58:57+00:00,14,232413,Eze,1,3,Arsenal,Midfielder,6.5,0.0,0.0,a,,,,,2.0,1.0,2.3,2.3,1827,15586,1827,15586,,,
2026-08-24T01:58:57+00:00,15,184029,Ødegaard,1,3,Arsenal,Midfielder,6.5,0.0,0.0,a,,,,,9.5,11.0,2.3,2.3,94218,7099,94218,7099,3,,
2026-08-24T01:58:57+00:00,16,248857,Madueke,1,3,Arsenal,Midfielder,6.5,0.0,0.0,a,,,,,0.3,1.0,2.3,2.3,381,2661,381,2661,,,
2026-08-24T01:58:57+00:00,17,195384,Merino,1,3,Arsenal,Midfielder,6.0,0.0,0.0,a,,,,,0.7,1.0,2.2,2.2,1007,5619,1007,5619,,,
2026-08-24T01:58:57+00:00,18,444145,Martinelli,1,3,Arsenal,Midfielder,6.5,0.0,0.0,a,,,,,0.2,0.0,2.3,2.3,450,2644,450,2644,,,
2026-08-24T01:58:57+00:00,19,481655,Zubimendi,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,1.1,1.0,2.0,2.0,529,6954,529,6954,,,
2026-08-24T01:58:57+00:00,20,616077,Dowman,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.1,0.0,2.0,2.0,172,955,172,955,,,
