observed_at,player_id,player_code,web_name,team_id,team_code,team_name,position,price,price_change_gameweek,price_change_season,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,selected_by_percent,form,expected_points_this_gameweek,expected_points_next_gameweek,transfers_in_event,transfers_out_event,transfers_in_season,transfers_out_season,penalties_order,direct_free_kicks_order,corners_and_indirect_free_kicks_order
2026-08-15T01:50:55+00:00,1,154561,Raya,1,3,Arsenal,Goalkeeper,6.0,0.0,0.0,a,,,,,31.2,0.0,,4.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,2,109745,Arrizabalaga,1,3,Arsenal,Goalkeeper,5.0,0.0,0.0,a,,,,,0.1,0.0,,2.6,0,0,0,0,,,
2026-08-15T01:50:55+00:00,3,437495,Meslier,1,3,Arsenal,Goalkeeper,5.0,0.0,0.0,a,,,,,0.1,0.0,,2.6,0,0,0,0,,,
2026-08-15T01:50:55+00:00,4,226597,Gabriel,1,3,Arsenal,Defender,8.0,0.0,0.0,a,,,,,27.2,0.0,,4.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,5,445122,J.Timber,1,3,Arsenal,Defender,6.5,0.0,0.0,i,Groin injury - Unknown return date,2026-07-23T12:01:23.272929Z,,0,0.3,0.0,,0.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,6,462424,Saliba,1,3,Arsenal,Defender,6.0,0.0,0.0,i,Back injury - Unknown return date,2026-07-23T12:01:23.289376Z,,0,0.5,0.0,,0.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,7,499169,Lewis-Skelly,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.3,0.0,,2.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,8,466075,Calafiori,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,,,,18.0,0.0,,2.5,0,0,0,0,,,
2026-08-15T01:50:55+00:00,9,448104,Hincapie,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,,,,3.8,0.0,,2.5,0,0,0,0,,,
2026-08-15T01:50:55+00:00,10,198869,White,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,2026-07-23T12:01:23.305229Z,,100,1.2,0.0,,2.5,0,0,0,0,,,
2026-08-15T01:50:55+00:00,11,500040,Mosquera,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,,,,13.6,0.0,,2.5,0,0,0,0,,,
2026-08-15T01:50:55+00:00,12,223340,Saka,1,3,Arsenal,Midfielder,9.5,0.0,0.0,a,,,,,10.6,0.0,,3.2,0,0,0,0,1,,
2026-08-15T01:50:55+00:00,13,204480,Rice,1,3,Arsenal,Midfielder,7.5,0.0,0.0,a,,,,,21.6,0.0,,2.6,0,0,0,0,,,
2026-08-15T01:50:55+00:00,14,232413,Eze,1,3,Arsenal,Midfielder,6.5,0.0,0.0,a,,,,,3.0,0.0,,2.3,0,0,0,0,,,
2026-08-15T01:50:55+00:00,15,184029,Ødegaard,1,3,Arsenal,Midfielder,6.5,0.0,0.0,a,,,,,2.9,0.0,,2.3,0,0,0,0,3,,
2026-08-15T01:50:55+00:00,16,248857,Madueke,1,3,Arsenal,Midfielder,6.5,0.0,0.0,a,,,,,0.3,0.0,,2.3,0,0,0,0,,,
2026-08-15T01:50:55+00:00,17,195384,Merino,1,3,Arsenal,Midfielder,6.0,0.0,0.0,a,,,,,1.0,0.0,,2.1,0,0,0,0,,,
2026-08-15T01:50:55+00:00,18,444145,Martinelli,1,3,Arsenal,Midfielder,6.5,0.0,0.0,a,,,,,0.3,0.0,,2.3,0,0,0,0,,,
2026-08-15T01:50:55+00:00,19,481655,Zubimendi,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,1.4,0.0,,2.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,20,616077,Dowman,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.2,0.0,,2.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,22,499175,Nwaneri,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.0,0.0,,2.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,23,438098,Fábio Vieira,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.0,0.0,,2.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,24,200641,Nelson,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.0,0.0,,2.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,25,224117,Gyökeres,1,3,Arsenal,Forward,7.5,0.0,0.0,a,,,,,13.0,0.0,,2.3,0,0,0,0,2,,
2026-08-15T01:50:55+00:00,26,219847,Havertz,1,3,Arsenal,Forward,7.5,0.0,0.0,a,,,,,3.3,0.0,,2.3,0,0,0,0,,,
2026-08-15T01:50:55+00:00,27,205651,G.Jesus,1,3,Arsenal,Forward,6.0,0.0,0.0,a,,,,,0.4,0.0,,2.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,452,208706,Bruno G.,1,3,Arsenal,Midfielder,7.0,0.0,0.0,a,,,,,10.3,0.0,,2.5,0,0,0,0,4,,
2026-08-15T01:50:55+00:00,557,439509,Tzolis,1,3,Arsenal,Midfielder,6.5,0.0,0.0,a,,,,,4.1,0.0,,2.3,0,0,0,0,,,
2026-08-15T01:50:55+00:00,28,98980,Martinez,2,7,Aston Villa,Goalkeeper,5.0,0.0,0.0,a,,,,,5.0,0.0,,2.6,0,0,0,0,,,
2026-08-15T01:50:55+00:00,29,72147,M.Bizot,2,7,Aston Villa,Goalkeeper,4.5,0.0,0.0,a,,,,,0.1,0.0,,1.9,0,0,0,0,,,
2026-08-15T01:50:55+00:00,30,101188,Digne,2,7,Aston Villa,Defender,4.5,0.0,0.0,u,Has joined Paris Saint-Germain permanently,2026-08-10T14:03:30.089007Z,,0,0.8,0.0,,0.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,31,199798,Konsa,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,15.9,0.0,,1.7,0,0,0,0,,,
2026-08-15T01:50:55+00:00,32,199796,Cash,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,8.4,0.0,,1.7,0,0,0,0,,,
2026-08-15T01:50:55+00:00,33,149484,Mings,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.3,0.0,,1.7,0,0,0,0,,,
2026-08-15T01:50:55+00:00,34,244954,Pau,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.3,0.0,,1.7,0,0,0,0,,,
2026-08-15T01:50:55+00:00,35,515597,Bogarde,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,,,,0.1,0.0,,1.5,0,0,0,0,,,
2026-08-15T01:50:55+00:00,36,441302,Maatsen,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.8,0.0,,1.7,0,0,0,0,,,
2026-08-15T01:50:55+00:00,37,184667,Lindelöf,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.2,0.0,,1.7,0,0,0,0,,,
2026-08-15T01:50:55+00:00,38,606798,A.García,2,7,Aston Villa,Defender,4.0,0.0,0.0,a,,,,,1.6,0.0,,1.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,39,578545,Nedeljkovic,2,7,Aston Villa,Defender,4.0,0.0,0.0,a,,,,,0.7,0.0,,1.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,41,195546,Buendía,2,7,Aston Villa,Midfielder,6.0,0.0,0.0,a,,,,,1.2,0.0,,2.1,0,0,0,0,1,,
2026-08-15T01:50:55+00:00,44,215711,Bailey,2,7,Aston Villa,Midfielder,5.5,0.0,0.0,a,,,,,0.1,0.0,,2.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,45,122806,McGinn,2,7,Aston Villa,Midfielder,5.5,0.0,0.0,a,,,,,3.0,0.0,,2.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,46,88894,Barkley,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,,,,0.2,0.0,,1.5,0,0,0,0,,,
2026-08-15T01:50:55+00:00,47,226944,Kamara,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,2026-07-23T12:01:23.337269Z,,100,0.2,0.0,,1.5,0,0,0,0,,,
2026-08-15T01:50:55+00:00,48,449871,Onana,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,i,Knee injury - Unknown return date,2026-07-23T12:01:23.352497Z,,0,0.0,0.0,,0.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,49,469247,Iling Jr,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,,1.5,0,0,0,0,,,
2026-08-15T01:50:55+00:00,50,645618,Burrowes,2,7,Aston Villa,Midfielder,4.5,0.0,0.0,a,,,,,0.8,0.0,,1.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,51,577285,George Hemmings,2,7,Aston Villa,Midfielder,4.5,0.0,0.0,a,,,,,0.4,0.0,,1.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,52,653481,Alysson,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,,1.5,0,0,0,0,,,
2026-08-15T01:50:55+00:00,53,614071,Manzambi,2,7,Aston Villa,Midfielder,6.0,0.0,0.0,a,,,,,1.8,0.0,,2.1,0,0,0,0,,,
2026-08-15T01:50:55+00:00,54,448089,Gomes,2,7,Aston Villa,Midfielder,5.5,0.0,0.0,a,,,,,0.3,0.0,,2.0,0,0,0,0,,,
2026-08-15T01:50:55+00:00,55,178301,Watkins,2,7,Aston Villa,Forward,8.0,0.0,0.0,a,,,,,12.6,0.0,,2.5,0,0,0,0,2,,
2026-08-15T01:50:55+00:00,56,173879,Abraham,2,7,Aston Villa,Forward,5.5,0.0,0.0,a,,2026-07-23T12:01:23.368701Z,,100,0.3,0.0,,1.8,0,0,0,0,,,
2026-08-15T01:50:55+00:00,160,493105,Garnacho,2,7,Aston Villa,Midfielder,6.0,0.0,0.0,a,,,,,0.8,0.0,,2.1,0,0,0,0,,,
2026-08-15T01:50:55+00:00,582,690838,Madjo,2,7,Aston Villa,Forward,5.5,0.0,0.0,a,,,,,1.5,0.0,,1.8,0,0,0,0,,,
