observed_at,player_id,player_code,web_name,team_id,team_code,team_name,position,price,price_change_gameweek,price_change_season,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,selected_by_percent,form,expected_points_this_gameweek,expected_points_next_gameweek,transfers_in_event,transfers_out_event,transfers_in_season,transfers_out_season,penalties_order,direct_free_kicks_order,corners_and_indirect_free_kicks_order
2026-08-29T07:06:47+00:00,1,154561,Raya,1,3,Arsenal,Goalkeeper,6.0,0.0,0.0,a,,,,,38.3,3.0,3.0,3.0,8702,8776,115436,90754,,,
2026-08-29T07:06:47+00:00,2,109745,Arrizabalaga,1,3,Arsenal,Goalkeeper,5.0,0.0,0.0,a,,,,,0.1,0.0,0.0,0.0,41,55,363,1444,,,
2026-08-29T07:06:47+00:00,3,437495,Meslier,1,3,Arsenal,Goalkeeper,5.0,0.0,0.0,a,,,,,0.0,0.0,0.0,0.0,7,23,108,515,,,
2026-08-29T07:06:47+00:00,4,226597,Gabriel,1,3,Arsenal,Defender,8.0,0.0,0.0,a,,,,,28.9,2.5,2.5,2.5,2843,18648,61608,142756,,,
2026-08-29T07:06:47+00:00,5,445122,J.Timber,1,3,Arsenal,Defender,6.5,0.0,0.0,i,Groin injury - Unknown return date,2026-07-23T12:01:23.272929Z,0,0,0.1,0.0,0.0,0.0,43,203,444,3307,,,
2026-08-29T07:06:47+00:00,6,462424,Saliba,1,3,Arsenal,Defender,6.0,0.0,0.0,i,Back injury - Unknown return date,2026-07-23T12:01:23.289376Z,0,0,0.3,0.0,0.0,0.0,118,507,964,7323,,,
2026-08-29T07:06:47+00:00,7,499169,Lewis-Skelly,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.7,1.5,1.5,1.5,541,619,10234,9670,,,
2026-08-29T07:06:47+00:00,8,466075,Calafiori,1,3,Arsenal,Defender,5.6,0.0,0.1,a,,,,,41.7,4.5,4.5,4.5,13244,4996,323349,46629,,,
2026-08-29T07:06:47+00:00,9,448104,Hincapie,1,3,Arsenal,Defender,5.4,0.0,-0.1,a,,,,,1.5,0.5,0.5,0.5,427,1298,4337,42344,,,
2026-08-29T07:06:47+00:00,10,198869,White,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,2026-07-23T12:01:23.305229Z,100,100,6.9,5.5,5.5,5.5,6856,6055,151797,31110,,,
2026-08-29T07:06:47+00:00,11,500040,Mosquera,1,3,Arsenal,Defender,5.5,0.0,0.0,a,,,,,5.7,3.0,3.0,3.0,810,5663,16220,51612,,,
2026-08-29T07:06:47+00:00,12,223340,Saka,1,3,Arsenal,Midfielder,9.5,0.0,0.0,a,,,,,10.4,4.5,4.5,4.5,2892,4661,91805,39891,1,,
2026-08-29T07:06:47+00:00,13,204480,Rice,1,3,Arsenal,Midfielder,7.5,0.0,0.0,a,,,,,16.7,1.5,1.5,1.5,1700,14446,37187,172168,,,
2026-08-29T07:06:47+00:00,14,232413,Eze,1,3,Arsenal,Midfielder,6.4,-0.1,-0.1,a,,,,,1.7,0.5,0.5,0.5,635,1981,6351,46473,,,
2026-08-29T07:06:47+00:00,15,184029,Ødegaard,1,3,Arsenal,Midfielder,6.6,0.0,0.1,a,,,,,11.8,5.5,5.5,5.5,8720,4405,298279,41265,3,,
2026-08-29T07:06:47+00:00,16,248857,Madueke,1,3,Arsenal,Midfielder,6.4,0.0,-0.1,a,,,,,0.3,0.5,0.5,0.5,174,292,1586,8523,,,
2026-08-29T07:06:47+00:00,17,195384,Merino,1,3,Arsenal,Midfielder,5.9,-0.1,-0.1,a,,,,,0.6,0.5,0.5,0.5,315,937,2737,16194,,,
2026-08-29T07:06:47+00:00,18,444145,Martinelli,1,3,Arsenal,Midfielder,6.4,0.0,-0.1,a,,,,,0.2,0.0,0.0,0.0,138,304,1456,7340,,,
2026-08-29T07:06:47+00:00,19,481655,Zubimendi,1,3,Arsenal,Midfielder,5.4,-0.1,-0.1,a,,,,,1.0,0.5,0.5,0.5,233,1027,1812,21619,,,
2026-08-29T07:06:47+00:00,20,616077,Dowman,1,3,Arsenal,Midfielder,5.4,0.0,-0.1,a,,,,,0.1,0.0,0.0,0.0,90,106,563,2436,,,
2026-08-29T07:06:47+00:00,22,499175,Nwaneri,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.0,0.0,0.0,0.0,9,15,85,339,,,
2026-08-29T07:06:47+00:00,23,438098,Fábio Vieira,1,3,Arsenal,Midfielder,5.5,0.0,0.0,a,,,,,0.0,0.0,0.0,0.0,9,8,89,223,,,
2026-08-29T07:06:47+00:00,24,200641,Nelson,1,3,Arsenal,Midfielder,5.5,0.0,0.0,u,has departed the club as a free agent.,2026-08-29T00:33:08.556767Z,,0,0.0,0.0,0.0,0.0,4,21,68,193,,,
2026-08-29T07:06:47+00:00,25,224117,Gyökeres,1,3,Arsenal,Forward,7.4,0.0,-0.1,a,,,,,6.5,0.0,0.0,0.0,629,6997,9405,245126,2,,
2026-08-29T07:06:47+00:00,26,219847,Havertz,1,3,Arsenal,Forward,7.5,0.0,0.0,a,,,,,7.5,3.0,3.0,3.0,5566,5437,193174,44262,,,
2026-08-29T07:06:47+00:00,27,205651,G.Jesus,1,3,Arsenal,Forward,6.0,0.0,0.0,a,,,,,0.3,0.0,0.0,0.0,304,400,2218,7578,,,
2026-08-29T07:06:47+00:00,31,199798,Konsa,1,3,Arsenal,Defender,4.5,0.0,0.0,a,,,,,10.7,0.0,0.0,0.0,8260,9782,58081,239369,,,
2026-08-29T07:06:47+00:00,452,208706,Bruno G.,1,3,Arsenal,Midfielder,6.9,0.0,-0.1,d,Thigh injury - 75% chance of playing,2026-08-20T17:00:08.846118Z,75,75,2.6,0.0,0.0,0.0,89,5361,939,131916,4,,
2026-08-29T07:06:47+00:00,557,439509,Tzolis,1,3,Arsenal,Midfielder,6.5,0.0,0.0,a,,,,,26.1,3.0,3.0,3.0,16210,8573,252897,64273,,,
2026-08-29T07:06:47+00:00,28,98980,Martinez,2,7,Aston Villa,Goalkeeper,5.0,0.0,0.0,a,,,,,4.1,0.0,0.0,0.0,3724,2537,18234,59336,,,
2026-08-29T07:06:47+00:00,29,72147,M.Bizot,2,7,Aston Villa,Goalkeeper,4.5,0.0,0.0,a,,,,,0.1,0.5,0.5,0.5,137,53,982,934,,,
2026-08-29T07:06:47+00:00,30,101188,Digne,2,7,Aston Villa,Defender,4.5,0.0,0.0,u,Has joined Paris Saint-Germain permanently,2026-08-10T14:03:30.089007Z,0,0,0.1,0.0,0.0,0.0,0,213,0,5190,,,
2026-08-29T07:06:47+00:00,32,199796,Cash,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,7.6,-0.5,-0.5,-0.5,1333,3509,28311,109836,,,
2026-08-29T07:06:47+00:00,33,149484,Mings,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.4,0.5,0.5,0.5,179,148,3432,3655,,,
2026-08-29T07:06:47+00:00,34,244954,Pau,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.4,0.0,0.0,0.0,113,203,1944,5263,,,
2026-08-29T07:06:47+00:00,35,515597,Bogarde,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,,,,0.1,0.5,0.5,0.5,49,53,685,1038,,,
2026-08-29T07:06:47+00:00,36,441302,Maatsen,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.7,0.0,0.0,0.0,191,330,2737,9188,,,
2026-08-29T07:06:47+00:00,37,184667,Lindelöf,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.3,-1.0,-1.0,-1.0,85,148,1860,4159,,,
2026-08-29T07:06:47+00:00,38,606798,A.García,2,7,Aston Villa,Defender,4.0,0.0,0.0,a,,,,,1.7,0.0,0.0,0.0,825,679,8164,14602,,,
2026-08-29T07:06:47+00:00,39,578545,Nedeljkovic,2,7,Aston Villa,Defender,4.0,0.0,0.0,u,Has joined Rangers on loan for the rest of the season,2026-08-19T13:56:46.385411Z,0,0,0.2,0.0,0.0,0.0,0,298,0,7536,,,
2026-08-29T07:06:47+00:00,41,195546,Buendía,2,7,Aston Villa,Midfielder,6.0,0.0,0.0,a,,,,,1.2,1.0,1.0,1.0,690,1274,5710,23160,1,,
2026-08-29T07:06:47+00:00,44,215711,Bailey,2,7,Aston Villa,Midfielder,5.5,0.0,0.0,a,,,,,0.1,0.0,0.0,0.0,106,178,1108,2835,,,
2026-08-29T07:06:47+00:00,45,122806,McGinn,2,7,Aston Villa,Midfielder,5.5,0.0,0.0,a,,,,,2.8,0.5,0.5,0.5,848,2165,8454,46818,,,
2026-08-29T07:06:47+00:00,46,88894,Barkley,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,,,,0.2,1.0,1.0,1.0,220,194,2095,2910,,,
2026-08-29T07:06:47+00:00,47,226944,Kamara,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,2026-07-23T12:01:23.337269Z,100,100,0.3,1.0,1.0,1.0,262,328,2751,5067,,,
2026-08-29T07:06:47+00:00,48,449871,Onana,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,i,Knee injury - Unknown return date,2026-07-23T12:01:23.352497Z,0,0,0.0,0.0,0.0,0.0,16,40,173,569,,,
2026-08-29T07:06:47+00:00,49,469247,Iling Jr,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,u,Has joined Bolton Wanderers on loan for the rest of the season,2026-08-17T13:52:28.532616Z,0,0,0.0,0.0,0.0,0.0,0,5,0,125,,,
2026-08-29T07:06:47+00:00,50,645618,Burrowes,2,7,Aston Villa,Midfielder,4.5,0.0,0.0,a,,,,,0.7,0.0,0.0,0.0,455,412,3968,7180,,,
2026-08-29T07:06:47+00:00,51,577285,George Hemmings,2,7,Aston Villa,Midfielder,4.5,0.0,0.0,a,,,,,0.7,1.0,1.0,1.0,1111,446,9854,5930,,,
2026-08-29T07:06:47+00:00,52,653481,Alysson,2,7,Aston Villa,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.5,0.5,0.5,33,50,376,646,,,
2026-08-29T07:06:47+00:00,53,614071,Manzambi,2,7,Aston Villa,Midfielder,6.0,0.0,0.0,i,Knee injury - Unknown return date,2026-08-15T15:30:06.388335Z,0,0,0.2,0.0,0.0,0.0,38,482,270,9272,,,
2026-08-29T07:06:47+00:00,54,448089,Gomes,2,7,Aston Villa,Midfielder,5.5,0.0,0.0,s,Suspended until 19 Sep,2026-08-23T17:30:08.367415Z,0,0,0.1,-1.0,0.0,0.0,5,92,159,1975,,,
2026-08-29T07:06:47+00:00,55,178301,Watkins,2,7,Aston Villa,Forward,7.9,0.0,-0.1,a,,,,,7.3,0.0,0.0,0.0,535,15403,11167,291863,2,,
2026-08-29T07:06:47+00:00,56,173879,Abraham,2,7,Aston Villa,Forward,5.5,0.0,0.0,d,Knock - 50% chance of playing,2026-08-15T16:00:07.558543Z,50,50,0.1,0.0,0.0,0.0,40,211,637,2894,,,
2026-08-29T07:06:47+00:00,160,493105,Garnacho,2,7,Aston Villa,Midfielder,6.0,0.0,0.0,a,,,,,0.5,0.5,0.5,0.5,174,621,2195,11196,,,
2026-08-29T07:06:47+00:00,166,517052,N.Jackson,2,7,Aston Villa,Forward,6.5,0.0,0.0,a,,,,,0.4,0.0,0.0,0.0,3453,556,8792,8773,,,
2026-08-29T07:06:47+00:00,582,690838,Madjo,2,7,Aston Villa,Forward,5.5,0.0,0.0,i,Unspecified injury - Unknown return date,2026-08-15T16:00:07.974271Z,0,0,0.4,0.0,0.0,0.0,74,687,1240,9610,,,
2026-08-29T07:06:47+00:00,596,487992,Ruggeri,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.1,0.5,0.5,0.5,63,52,919,1151,,,
2026-08-29T07:06:47+00:00,597,433969,Suzuki,2,7,Aston Villa,Goalkeeper,5.0,0.0,0.0,a,,,,,0.8,0.0,0.0,0.0,502,368,4731,7139,,,
2026-08-29T07:06:47+00:00,606,569577,Rowe,2,7,Aston Villa,Defender,4.0,0.0,0.0,a,,,,,0.1,0.0,0.0,0.0,325,64,1885,310,,,
2026-08-29T07:06:47+00:00,607,571380,Lynch,2,7,Aston Villa,Midfielder,4.5,0.0,0.0,a,,,,,0.1,0.0,0.0,0.0,320,110,3923,942,,,
2026-08-29T07:06:47+00:00,611,214590,Wan-Bissaka,2,7,Aston Villa,Defender,4.5,0.0,0.0,a,,,,,0.1,0.0,1.7,1.7,416,41,1965,207,,,
2026-08-29T07:06:47+00:00,618,119090,Goretzka,2,7,Aston Villa,Midfielder,6.0,0.0,0.0,a,,,,,0.0,0.0,2.2,2.2,328,21,540,28,,,
2026-08-29T07:06:47+00:00,57,457569,Petrović,3,91,Bournemouth,Goalkeeper,4.5,0.0,0.0,a,,,,,3.3,1.0,1.0,1.0,1132,1026,26510,15079,,,
2026-08-29T07:06:47+00:00,58,40383,Forster,3,91,Bournemouth,Goalkeeper,4.0,0.0,0.0,a,,,,,3.2,0.0,0.0,0.0,1639,497,11201,11150,,,
2026-08-29T07:06:47+00:00,59,444172,Dennis,3,91,Bournemouth,Goalkeeper,4.0,0.0,0.0,u,Has joined MK Dons permanently,2026-08-27T14:53:48.692835Z,0,0,0.2,0.0,0.0,0.0,0,327,1133,1844,,,
2026-08-29T07:06:47+00:00,60,463981,Hill,3,91,Bournemouth,Defender,5.5,0.0,0.0,a,,,,,0.9,0.5,0.5,0.5,354,479,9507,7220,,,
2026-08-29T07:06:47+00:00,61,494521,Truffert,3,91,Bournemouth,Defender,5.5,0.0,0.0,a,,,,,4.2,0.5,0.5,0.5,662,1766,21263,27587,,,
2026-08-29T07:06:47+00:00,62,242882,Diakité,3,91,Bournemouth,Defender,5.0,0.0,0.0,a,,,,,0.2,0.0,0.0,0.0,131,108,2853,2429,,,
2026-08-29T07:06:47+00:00,63,620487,Milosavljević,3,91,Bournemouth,Defender,5.0,0.0,0.0,i,Unspecified injury - Unknown return date,2026-08-06T10:00:10.456051Z,0,0,0.0,0.0,0.0,0.0,6,12,80,308,,,
2026-08-29T07:06:47+00:00,64,54469,Smith,3,91,Bournemouth,Defender,4.5,0.0,0.0,a,,,,,0.1,0.5,0.5,0.5,89,36,2934,1054,,,
2026-08-29T07:06:47+00:00,65,436893,J.Araujo,3,91,Bournemouth,Defender,4.5,0.0,0.0,i,Thigh injury - Unknown return date,2026-08-09T08:00:05.645826Z,0,0,0.0,0.0,0.0,0.0,9,38,97,544,,,
